id,rata,descrizione,cod_tipoimposta,imposta,aggregation_time,area_geografica,tipo_imposta,spesa,cod_imposta,ente
671a7805568f1404768e2b5d,202409,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,3,Previdenziali a carico del datore di lavoro,2024-10-24 18:30:35.560,Centro,Previdenziali,16114.25,13,945
663ec5f43f62190222cfb731,202404,MINISTERO DELL'ECONOMIA E FINANZE,1,Netto,2024-05-11 03:01:07.269,Isole,Netto,153334222.36,15,1
6731590c568f146439948ffd,202410,COMUNE DI CARAVAGGIO,3,Previdenziali a carico del datore di lavoro,2024-11-11 02:00:28.485,,Previdenziali,48413.23,13,964
663ec5eb3f62190222cfb58f,202404,AGENZIA DELLE DOGANE,2,Addizionali Regionali,2024-05-11 03:01:07.269,,Erariali,719273.91,7,21
66e0ee64f458af54a5dbc7bb,202408,COMUNE DI CARAVAGGIO,2,Addizionali Regionali,2024-09-11 03:01:11.704,Isole,Erariali,3347.04,7,964
671a7806e28f8d6b0a19d1ad,202409,COMUNE DI MONTORFANO,2,Addizionali Regionali,2024-10-24 18:30:35.560,Isole,Erariali,429.12,7,834
66bf60490377f64b681b5136,202407,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,4,Ritenute Sindacali,2024-08-16 16:11:01.334,Sud,Varie,63644.27,10,14
671a780de28f8d6b0a19d23b,202409,AGENZIA DEL DEMANIO,3,Previdenziali a carico del lavoratore,2024-10-24 18:30:35.560,Sud,Previdenziali,333550.37,14,8017
659f417a9b1c1468e2e399df,202312,COMUNE DI CAROSINO,3,Previdenziali a carico del lavoratore,2024-01-11 02:01:40.336,Nord,Previdenziali,11726.74,14,816
66bf604a0377f64bd0cd2576,202407,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,IRPEF,2024-08-16 16:11:01.334,Centro,Erariali,455430.0,5,6
663ec5ea3f62190222cfb4b0,202404,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,4,Riscatti,2024-05-11 03:01:07.269,Sud,Varie,1403.64,9,966
65ee5ac5f458af56d2af52c9,202402,ISTITUTO SUPERIORE DI SANITA',3,Previdenziali a carico del lavoratore,2024-03-11 02:01:04.421,Nord,Previdenziali,811583.63,14,32
65ee5ac6f458af56cdec1806,202402,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,IRAP,2024-03-11 02:01:04.421,Isole,Erariali,10274.46,6,925
6731590b568f146444a34e00,202410,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,4,Prestiti,2024-11-11 02:00:28.485,Centro,Varie,5532.28,11,23
668f34079b1c1405cffd2d20,202406,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,2,IRAP,2024-07-11 00:00:00.000,,Erariali,31387.33,6,963
663ec5eb3f62190222cfb56c,202404,MINISTERO UNIVERSITA' E RICERCA,3,Previdenziali a carico del datore di lavoro,2024-05-11 03:01:07.269,,Previdenziali,9816466.7,13,19
6731590b568f146444a34e09,202410,REGIONE LAZIO,4,Prestiti,2024-11-11 02:00:28.485,Centro,Varie,219229.5,11,822
66bf60520377f64b679f28ae,202407,AGENZIA ITALIANA DEL FARMACO - AIFA,4,Prestiti,2024-08-16 16:11:01.334,Sud,Varie,18321.74,11,867
6667a4c1262bc331bdcd0c07,202405,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Previdenziali a carico del datore di lavoro,2024-06-11 03:01:23.745,,Previdenziali,181212.32,13,950
66e0ee5df458af5423ceb50e,202408,INVALSI,3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Nord,Previdenziali,39053.92,14,31
671a7806e28f8d6b0a19d1db,202409,COMUNE DI MERCATO SAN SEVERINO,2,Addizionali Comunali,2024-10-24 18:30:35.560,Centro,Erariali,1611.59,8,829
65ee5ac5f458af56d2af52bd,202402,COMUNE DI MERCATO SAN SEVERINO,3,Previdenziali a carico del datore di lavoro,2024-03-11 02:01:04.421,,Previdenziali,47668.39,13,829
6667a4b7262bc331baee7390,202405,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,2,Addizionali Comunali,2024-06-11 03:01:23.745,Centro,Erariali,31231.87,8,8
668f34119b1c1405cffd2d9d,202406,INVALSI,4,Altre voci,2024-07-11 03:01:16.866,Centro,Varie,955.27,12,31
65ee5ac7eb0f334c8d2b5b61,202402,COMUNE DI MONTORFANO,2,IRPEF,2024-03-11 00:00:00.000,Isole,Erariali,5879.34,5,834
668f34119b1c1405cffd2db7,202406,AGENZIA DEL DEMANIO,3,Previdenziali a carico del datore di lavoro,2024-07-11 03:01:16.866,Isole,Previdenziali,1234398.06,13,8017
66bf60530377f64b681b51a4,202407,MINISTERO DELLA GIUSTIZIA,2,IRAP,2024-08-16 16:11:01.334,Isole,Erariali,35286604.57,6,9
663ec5f33f62190222cfb61d,202404,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,3,Previdenziali a carico del lavoratore,2024-05-11 03:01:07.269,Centro,Previdenziali,50831.39,14,960
663ec5f43f62190222cfb6f3,202404,CORTE DEI CONTI,1,Netto,2024-05-11 00:00:00.000,Isole,Netto,7006724.71,15,18
6731590c568f146439948f9a,202410,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Addizionali Comunali,2024-11-11 02:00:28.485,Sud,Erariali,1295.98,8,925
661738e59b1c1417e85d36be,202403,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,IRPEF,2024-04-11 03:00:48.766,Sud,Erariali,30634.66,5,805
66bf604a0377f64b679f282f,202407,COMUNE DI MONDAINO,3,Previdenziali a carico del lavoratore,2024-08-16 16:11:01.334,Isole,Previdenziali,564.49,14,845
671a7806e28f8d6b0a19d1d0,202409,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,2,Addizionali Comunali,2024-10-24 18:30:35.560,Isole,Erariali,11928.7,8,966
66bf604a0377f64b679f287e,202407,MINISTERO UNIVERSITA' E RICERCA,2,IRPEF,2024-08-16 16:11:01.334,Isole,Erariali,2774134.49,5,19
65c81f2bf458af1d35de6273,202401,ISTITUTO SUPERIORE DI SANITA',4,Ritenute Sindacali,2024-02-11 02:01:21.381,,Varie,22657.6,10,32
6667a4b7262bc331bdcd0b39,202405,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Addizionali Regionali,2024-06-11 03:01:23.745,Sud,Erariali,2489.44,7,925
661738e49b1c1417e85d36a3,202403,ARPAL PUGLIA,4,Ritenute Sindacali,2024-04-11 03:00:48.766,Centro,Varie,5440.88,10,971
6731590c568f146439948f7a,202410,ARCHIVI NOTARILI,4,Altre voci,2024-11-11 02:00:28.485,Isole,Varie,3767.97,12,25
668f34079b1c1405cffd2cd1,202406,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,Sud,Previdenziali,236894.44,14,8
66e0ee64f458af54a5dbc7d2,202408,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Previdenziali a carico del datore di lavoro,2024-09-11 03:01:11.704,,Previdenziali,188734.95,13,950
66bf60520377f64b681b5192,202407,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,IRAP,2024-08-16 16:11:01.334,Centro,Erariali,3358.67,6,969
66bf60530377f64b681b51a9,202407,CONSIGLIO DI STATO E T.A.R.,3,Previdenziali a carico del datore di lavoro,2024-08-16 16:11:01.334,Isole,Previdenziali,3473919.84,13,17
6667a4c1262bc331baee743f,202405,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Addizionali Regionali,2024-06-11 03:01:23.745,Sud,Erariali,6499.49,7,958
65c81f2bf458af1d35de625a,202401,CORTE DEI CONTI,2,IRAP,2024-02-11 02:01:21.381,Sud,Erariali,1015805.29,6,18
671a7806e28f8d6b0a19d180,202409,MINISTERO UNIVERSITA' E RICERCA,4,Altre voci,2024-10-24 18:30:35.560,Centro,Varie,60714.02,12,19
66e0ee66f458af5423ceb5e5,202408,MINISTERO DELL'ECONOMIA E FINANZE,2,Addizionali Regionali,2024-09-11 03:01:11.704,Nord,Erariali,5565845.85,7,1
6667a4c1262bc331bdcd0be5,202405,ISTITUTO SUPERIORE DI SANITA',4,Ritenute Sindacali,2024-06-11 03:01:23.745,,Varie,23269.1,10,32
668f34119b1c1405cffd2dcb,202406,AGENZIA INDUSTRIE DIFESA AID,4,Riscatti,2024-07-11 03:01:16.866,Isole,Varie,1390.39,9,974
66e0ee5bf458af54a5dbc771,202408,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Isole,Previdenziali,31707.22,14,843
661738e49b1c1417e85d36ab,202403,AGENZIA DEL DEMANIO,3,Previdenziali a carico del datore di lavoro,2024-04-11 03:00:48.766,Centro,Previdenziali,1172541.74,13,8017
6667a4b7262bc331bdcd0b37,202405,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,IRAP,2024-06-11 03:01:23.745,Isole,Erariali,2652159.08,6,14
66e0ee65f458af54a5dbc869,202408,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,3,Previdenziali a carico del datore di lavoro,2024-09-11 03:01:11.704,Centro,Previdenziali,37681.49,13,925
671a780de28f8d6b0a19d265,202409,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,4,Prestiti,2024-10-24 18:30:35.560,Nord,Varie,81105.86,11,7
6667a4b7262bc331bdcd0ba2,202405,COMUNE DI VASIA,2,Addizionali Regionali,2024-06-11 03:01:23.745,Isole,Erariali,132.48,7,973
659f417b9b1c14690c5c41f5,202312,MINISTERO DELL'INTERNO,4,Prestiti,2024-01-11 02:01:40.336,Isole,Varie,14673006.35,11,12
663ec5f33f62190222cfb687,202404,MINISTERO DELLA GIUSTIZIA,4,Altre voci,2024-05-11 03:01:07.269,Centro,Varie,1244599.98,12,9
659f417b9b1c14690c5c41d3,202312,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,3,Previdenziali a carico del datore di lavoro,2024-01-11 02:01:40.336,Sud,Previdenziali,46195.84,13,805
661738e5262bc367a2350442,202403,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,4,Prestiti,2024-04-11 03:00:48.766,Sud,Varie,80680.18,11,7
65c81f2c3f62191d310d64fe,202401,ARPAL PUGLIA,3,Previdenziali a carico del lavoratore,2024-02-11 02:01:21.381,Isole,Previdenziali,10258.9,14,971
671a780d568f1404768e2bc8,202409,COMUNE DI MERCATO SAN SEVERINO,2,Addizionali Regionali,2024-10-24 18:30:35.560,Sud,Erariali,4601.36,7,829
66e0ee5bf458af54a5dbc77c,202408,MINISTERO DELLA CULTURA,4,Prestiti,2024-09-11 03:01:11.704,Isole,Varie,1251810.6,11,14
6731590b5c833340b426ae87,202410,MINISTERO DELLA SALUTE,1,Netto,2024-11-11 00:00:00.000,Sud,Netto,7802630.69,15,10
65ee5ac5f458af56d2af5306,202402,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Riscatti,2024-03-11 02:01:04.421,,Varie,880.12,9,6
66e0ee65f458af54a5dbc853,202408,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),2,Addizionali Regionali,2024-09-11 00:00:00.000,Sud,Erariali,6097.07,7,843
6667a4b8262bc331baee73d5,202405,COMUNE DI CORLETO MONFORTE,2,IRPEF,2024-06-11 03:01:23.745,Sud,Erariali,1492.75,5,831
65c81f2b3f62191d044e2ad4,202401,AGENZIA NAZIONALE PER I GIOVANI - ANG,1,Netto,2024-02-11 02:01:21.381,Centro,Netto,48156.19,15,27
659f41729b1c1468e2e399c4,202312,MINISTERO DELLA SALUTE,2,Addizionali Regionali,2024-01-11 02:01:40.336,,Erariali,1623.58,7,10
6731590c568f146444a34e3a,202410,AGENZIA DELLE ENTRATE,1,Netto,2024-11-11 02:00:28.485,Isole,Netto,80908422.22,15,22
671a780d568f1404768e2bc5,202409,MINISTERO DELLA DIFESA,1,Netto,2024-10-24 00:00:00.000,Nord,Netto,405646361.15,15,3
6731590b5c833340b426aebb,202410,CORTE DEI CONTI,3,Previdenziali a carico del datore di lavoro,2024-11-11 02:00:28.485,Nord,Previdenziali,4201237.44,13,18
671a780de28f8d6b0a19d255,202409,AGENZIA DEL DEMANIO,3,Previdenziali a carico del datore di lavoro,2024-10-24 18:30:35.560,Sud,Previdenziali,1196504.31,13,8017
66bf60490377f64b681b511a,202407,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Altre voci,2024-08-16 16:11:01.334,Nord,Varie,892.06,12,868
6731590c568f146439948f9e,202410,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,2,IRPEF,2024-11-11 02:00:28.485,,Erariali,35062.48,5,960
659f417c9b1c14690c5c4211,202312,AGENZIA ITALIANA DEL FARMACO - AIFA,4,Riscatti,2024-01-11 02:01:40.336,Centro,Varie,268.01,9,867
6667a4c0262bc331baee7404,202405,MINISTERO UNIVERSITA' E RICERCA,2,Addizionali Comunali,2024-06-11 03:01:23.745,Isole,Erariali,311025.58,8,19
661738e5262bc367a235045b,202403,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,2,Addizionali Comunali,2024-04-11 03:00:48.766,,Erariali,2596.82,8,16
6731590c568f146439948f6c,202410,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Netto,2024-11-11 02:00:28.485,Sud,Netto,3579978.5,15,6
65c81f2c3f62191d310d64d3,202401,MINISTERO DEL TURISMO,4,Prestiti,2024-02-11 02:01:21.381,Isole,Varie,1712.5,11,44
659f417b9b1c14690c5c41c5,202312,ARPAL PUGLIA,2,Addizionali Comunali,2024-01-11 02:01:40.336,Nord,Erariali,660.15,8,971
65c81f2c3f62191d310d6500,202401,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,3,Previdenziali a carico del lavoratore,2024-02-11 02:01:21.381,Nord,Previdenziali,6057.64,14,43
671a7806e28f8d6b0a19d203,202409,COMUNE DI MONDAINO,3,Previdenziali a carico del lavoratore,2024-10-24 18:30:35.560,Nord,Previdenziali,788.82,14,845
66e0ee65f458af54a5dbc850,202408,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,2,IRPEF,2024-09-11 03:01:11.704,,Erariali,161621.47,5,959
661738e59b1c1417e85d36f9,202403,PARCO DEL CIRCEO,4,Ritenute Sindacali,2024-04-11 03:00:48.766,Sud,Varie,69.66,10,970
659f41739b1c14690c5c4153,202312,ISPETTORATO NAZIONALE DEL LAVORO,2,Addizionali Comunali,2024-01-11 02:01:40.336,,Erariali,2577.35,8,954
661738e49b1c14196e7da2bc,202403,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,4,Altre voci,2024-04-11 03:00:48.766,Centro,Varie,813.63,12,963
65ee5ac5f458af56d2af5346,202402,ARAN,4,Ritenute Sindacali,2024-03-11 02:01:04.421,Isole,Varie,130.2,10,802
668f34079b1c1405cffd2c92,202406,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,IRPEF,2024-07-11 03:01:16.866,Nord,Erariali,29298.98,5,805
671a780d568f1404768e2c0b,202409,AGENZIA DEL DEMANIO,4,Altre voci,2024-10-24 18:30:35.560,Sud,Varie,33835.88,12,8017
661738e4262bc367a2350402,202403,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,2,IRAP,2024-04-11 03:00:48.766,Isole,Erariali,4266.67,6,898
671a7805568f1404768e2bba,202409,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Prestiti,2024-10-24 18:30:35.560,Isole,Varie,91498.17,11,28
668f34129b1c1405cffd2dfb,202406,AGENZIA ITALIANA DEL FARMACO - AIFA,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,Nord,Previdenziali,116381.06,14,867
66bf60490377f64b681b511c,202407,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Prestiti,2024-08-16 16:11:01.334,Isole,Varie,72584.36,11,6
66e0ee66f458af5423ceb5fa,202408,COMUNE DI MONTORFANO,4,Riscatti,2024-09-11 03:01:11.704,Sud,Varie,16.85,9,834
661738e39b1c14196e7da2a4,202403,INVALSI,4,Prestiti,2024-04-11 03:00:48.766,Centro,Varie,2730.41,11,31
65ee5ac5f458af56cdec17cb,202402,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,IRPEF,2024-03-11 02:01:04.421,Centro,Erariali,5064972.56,5,14
65c81f2b3f62191d044e2a70,202401,COMUNE DI CAROSINO,2,IRAP,2024-02-11 02:01:21.381,Nord,Erariali,4452.54,6,816
659f417b9b1c14690c5c41e7,202312,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,3,Previdenziali a carico del lavoratore,2024-01-11 02:01:40.336,Isole,Previdenziali,13021.11,14,925
65ee5ac7eb0f334c5c36756c,202402,AGENZIA NAZIONALE PER I GIOVANI - ANG,4,Prestiti,2024-03-11 02:01:04.421,Sud,Varie,2422.57,11,27
663ec5f33f62190222cfb669,202404,MINISTERO UNIVERSITA' E RICERCA,4,Prestiti,2024-05-11 03:01:07.269,Centro,Varie,527451.58,11,19
66bf60530377f64b679f28db,202407,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,Addizionali Comunali,2024-08-16 16:11:01.334,Nord,Erariali,85243.16,8,11
661738e59b1c1417e85d371a,202403,COMUNE DI VASIA,2,IRAP,2024-04-11 03:00:48.766,Isole,Erariali,837.28,6,973
65ee5ac5f458af56cdec17cf,202402,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,4,Prestiti,2024-03-11 02:01:04.421,,Varie,2306.13,11,898
659f417b9b1c1468e2e39a30,202312,ARAN,3,Previdenziali a carico del datore di lavoro,2024-01-11 02:01:40.336,Nord,Previdenziali,66245.33,13,802
671a7805568f1404768e2b0a,202409,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,4,Prestiti,2024-10-24 18:30:35.560,Centro,Varie,1797.0,11,898
661738e49b1c14196e7da327,202403,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,Addizionali Comunali,2024-04-11 03:00:48.766,Nord,Erariali,68406.91,8,28
6731590c568f146446645d25,202410,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,2,Addizionali Comunali,2024-11-11 02:00:28.485,Centro,Erariali,99.85,8,957
671a780de28f8d6b0a19d26d,202409,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Prestiti,2024-10-24 18:30:35.560,,Varie,54807.48,11,8
671a7805568f1404768e2b23,202409,ARPAL PUGLIA,2,IRAP,2024-10-24 18:30:35.560,Sud,Erariali,,6,971
663ec5f23f62190222cfb5af,202404,AGENZIA ITALIANA DEL FARMACO - AIFA,2,Addizionali Comunali,2024-05-11 03:01:07.269,Isole,Erariali,25729.3,8,867
66bf604a0377f64bd0cd25a8,202407,COMUNE DI CARAVAGGIO,4,Altre voci,2024-08-16 16:11:01.334,Centro,Varie,784.67,12,964
66bf604a0377f64bd0cd25a6,202407,COMUNE DI MONTORFANO,3,Previdenziali a carico del lavoratore,2024-08-16 16:11:01.334,Isole,Previdenziali,758.92,14,834
6667a4c1262bc331baee7448,202405,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",4,Ritenute Sindacali,2024-06-11 03:01:23.745,Sud,Varie,11960.44,10,11
671a7806e28f8d6b0a19d176,202409,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Prestiti,2024-10-24 18:30:35.560,Sud,Varie,5618.48,11,868
65c81f2cf458af1d5b4728e8,202401,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,1,Netto,2024-02-11 02:01:21.381,Sud,Netto,18795.97,15,968
6667a4b7262bc331bdcd0b6e,202405,MINISTERO DELL'INTERNO,3,Previdenziali a carico del datore di lavoro,2024-06-11 03:01:23.745,Sud,Previdenziali,144172550.84,13,12
6667a4b7262bc331baee7382,202405,ARCHIVI NOTARILI,2,Addizionali Comunali,2024-06-11 00:00:00.000,Centro,Erariali,8872.32,8,25
659f41729b1c1468e2e39993,202312,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,Addizionali Regionali,2024-01-11 02:01:40.336,Nord,Erariali,1369.02,7,11
6731590c568f146446645d5d,202410,A.O. S. GIOVANNI ADDOLORATA,2,IRAP,2024-11-11 02:00:28.485,Nord,Erariali,710633.54,6,921
663ec5f33f62190222cfb646,202404,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,IRPEF,2024-05-11 03:01:07.269,Nord,Erariali,2485267.81,5,5
6667a4b8262bc331baee73e6,202405,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,3,Previdenziali a carico del lavoratore,2024-06-11 03:01:23.745,Centro,Previdenziali,23436.18,14,963
671a7806e28f8d6b0a19d1b2,202409,ENTE PARCO NAZIONALE DELLA MAJELLA,2,IRAP,2024-10-24 18:30:35.560,Centro,Erariali,7335.0,6,938
6667a4b7262bc331bdcd0b75,202405,MINISTERO DELL'ECONOMIA E FINANZE,4,Prestiti,2024-06-11 03:01:23.745,Nord,Varie,5655787.09,11,1
6731590c568f146446645d40,202410,MINISTERO UNIVERSITA' E RICERCA,4,Altre voci,2024-11-11 02:00:28.485,Nord,Varie,59044.52,12,19
65c81f2c3f62191d310d64ba,202401,MINISTERO DELLA DIFESA,3,Previdenziali a carico del lavoratore,2024-02-11 02:01:21.381,Isole,Previdenziali,55287182.88,14,3
66e0ee64f458af5423ceb561,202408,PARCO DEL CIRCEO,3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Centro,Previdenziali,1232.57,14,970
66e0ee66f458af5423ceb5f6,202408,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,3,Previdenziali a carico del lavoratore,2024-09-11 03:01:11.704,Nord,Previdenziali,5435.85,14,43
659f417c9b1c1468e2e39a5f,202312,COMUNE DI MERCATO SAN SEVERINO,2,IRAP,2024-01-11 02:01:40.336,Centro,Erariali,20957.71,6,829
6667a4b7262bc331baee7392,202405,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Prestiti,2024-06-11 03:01:23.745,Centro,Varie,1597.98,11,960
6667a4c1262bc331baee7421,202405,AGENZIA INDUSTRIE DIFESA AID,2,IRPEF,2024-06-11 03:01:23.745,Isole,Erariali,180330.89,5,974
6667a4b7262bc331bdcd0b21,202405,CORTE DEI CONTI,2,IRPEF,2024-06-11 03:01:23.745,Isole,Erariali,3335744.16,5,18
6731590c568f146446645cfb,202410,MINISTERO DELLA DIFESA,4,Riscatti,2024-11-11 02:00:28.485,Centro,Varie,380752.83,9,3
65ee5ac6eb0f334c8d2b5ae9,202402,AGENZIA DELLE DOGANE,4,Altre voci,2024-03-11 02:01:04.421,Sud,Varie,106629.53,12,21
65ee5ac7eb0f334c8d2b5b3c,202402,AGENZIA ITALIANA DEL FARMACO - AIFA,2,IRPEF,2024-03-11 02:01:04.421,Nord,Erariali,442353.88,5,867
659f41729b1c14690c5c4119,202312,REGIONE LAZIO,2,IRAP,2024-01-11 02:01:40.336,Nord,Erariali,2382198.06,6,822
65ee5ac7eb0f334c5c3675c2,202402,A.O. S. GIOVANNI ADDOLORATA,2,IRAP,2024-03-11 02:01:04.421,Nord,Erariali,1067405.53,6,921
659f41729b1c1468e2e3998f,202312,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,IRAP,2024-01-11 02:01:40.336,Sud,Erariali,13086.18,6,925
65ee5ac7eb0f334c5c367553,202402,AGENZIA PER L'ITALIA DIGITALE,2,Addizionali Comunali,2024-03-11 02:01:04.421,Sud,Erariali,457.65,8,4056
65ee5ac7eb0f334c5c367582,202402,AGENZIA DELLE DOGANE,4,Ritenute Sindacali,2024-03-11 02:01:04.421,,Varie,75380.22,10,21
65c81f2b3f62191d310d6471,202401,MINISTERO DELLA SALUTE,3,Previdenziali a carico del lavoratore,2024-02-11 02:01:21.381,,Previdenziali,634030.75,14,10
6731590b5c833340b426aef1,202410,MINISTERO UNIVERSITA' E RICERCA,3,Previdenziali a carico del lavoratore,2024-11-11 02:00:28.485,Sud,Previdenziali,2283499.84,14,19
6731590c568f146446645d1c,202410,MINISTERO DELL'ECONOMIA E FINANZE,2,IRPEF,2024-11-11 02:00:28.485,Nord,Erariali,47070632.52,5,1
663ec5ea3f62190222cfb521,202404,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,1,Netto,2024-05-11 03:01:07.269,Isole,Netto,133805.1,15,958
65c81f2c3f62191d310d650e,202401,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),2,IRAP,2024-02-11 02:01:21.381,,Erariali,17212.75,6,843
659f41729b1c1468e2e399c3,202312,SCUOLA SUPERIORE DELLA MAGISTRATURA,3,Previdenziali a carico del datore di lavoro,2024-01-11 00:00:00.000,Isole,Previdenziali,3862.3,13,972
65c81f2cf458af1d5b4728bd,202401,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),4,Ritenute Sindacali,2024-02-11 00:00:00.000,Centro,Varie,376.96,10,843
659f41729b1c1468e2e3998a,202312,ANPAL - AGENZIA NAZIONALE PER LE POLITICHE ATTIVE DEL LAVORO,4,Ritenute Sindacali,2024-01-11 02:01:40.336,Nord,Varie,2425.54,10,953
661738e49b1c14196e7da2b3,202403,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,3,Previdenziali a carico del datore di lavoro,2024-04-11 03:00:48.766,Sud,Previdenziali,1433160.57,13,28
671a7806e28f8d6b0a19d205,202409,AZIENDA SANITARIA LOCALE ROMA 3,3,Previdenziali a carico del datore di lavoro,2024-10-24 18:30:35.560,Isole,Previdenziali,2229295.53,13,914
66bf604b0377f64b679f2889,202407,ARPAL PUGLIA,2,Addizionali Comunali,2024-08-16 16:11:01.334,Centro,Erariali,23812.37,8,971
65ee5ac5f458af56d2af52b8,202402,ORDINE DEGLI PSICOLOGI DEL LAZIO,3,Previdenziali a carico del lavoratore,2024-03-11 02:01:04.421,Nord,Previdenziali,4887.45,14,969
668f34080377f62206882be6,202406,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,4,Ritenute Sindacali,2024-07-11 03:01:16.866,Centro,Varie,63488.83,10,14
65c81f2c3f62191d310d650c,202401,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Altre voci,2024-02-11 02:01:21.381,Sud,Varie,923.93,12,868
65ee5ac6eb0f334c5c367543,202402,MINISTERO DELLA GIUSTIZIA,3,Previdenziali a carico del lavoratore,2024-03-11 02:01:04.421,Sud,Previdenziali,37253705.83,14,9
65ee5ac6eb0f334c8d2b5af3,202402,ORDINE DEGLI PSICOLOGI DEL LAZIO,1,Netto,2024-03-11 02:01:04.421,Sud,Netto,30473.39,15,969
